rva	size	donor	donor_rva	symbol	unit	score	margin	target_strings	evidence
0x000838f0	0xe0	buka21	0x000d9d2d	?FindHandlerForForeignException@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@HH1@Z	(libcmt)	0.421006	0.019728		shape=0.217;size=0.759;calls=1.000;alternate=pol20:void setDecompressStructureSizes(int)@0x000d5480:0.416890
0x000839d0	0xa0	buka21	0x000c2fe0	??0textWidget@@QAE@FFFFPAD0FFFF@Z	BASE/TEXTWDGT	0.424150	0.000560		shape=0.111;size=0.958;calls=1.000;alternate=pol20:void advManager::PuzzleDraw(int, int, int, int)@0x0006a6a3:0.388348
0x00083a70	0xf0	buka21	0x000a2055	??0bankBox@@QAE@HHPAVplayerData@@@Z	SOURCE/STRIP	0.452500	0.031250		shape=0.240;size=0.892;calls=1.000;alternate=pol20:void combatManager::CombatSystemOptions(void)@0x00095dcd:0.412694
0x00083b60	0xa0	buka21	0x000d9ee8	?CatchIt@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@PBU_s_HandlerType@@PBU_s_CatchableType@@PBU_s_TryBlockMapEntry@@H1E@Z	(libcmt)	0.444691	0.029677		shape=0.281;size=0.769;calls=1.000;alternate=pol20:void heroWindowManager::SaveFizzleSource(int, int, int, int)@0x000cb110:0.436893
0x00083c00	0x150	pol20	0x000c8ab0	int resourceManager::LoadAggregateHeader(char *)	BASE/RESMGR	0.488353	0.036912		shape=0.310;size=0.961;calls=0.727;alternate=buka21:?UpdateArenaIcons@@YIXXZ@0x000b313c:0.467376
0x00083d50	0x200	buka21	0x000da0a8	?BuildCatchObject@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PBU_s_HandlerType@@PBU_s_CatchableType@@@Z	(libcmt)	0.548778	0.091672		shape=0.427;size=0.859;calls=0.900;alternate=pol20:void game::GetMap(void)@0x000b6f40:0.429883
0x00083f50	0x80	buka21	0x000bb700	??0iconWidget@@QAE@FFFFKFCFFF@Z	BASE/ICONWDGT	0.447560	0.027002		shape=0.231;size=0.711;calls=1.000;alternate=pol20:void iconWidget::constructor(short int, short int, short int, short int, char *, short int, signed char, short int, short int, short int)@0x000d0b40:0.421131
0x00083fd0	0x30	buka21	0x000da2d3	?AdjustPointer@@YAPAXPAXABUPMD@@@Z	(libcmt)	0.505084	0.125304		shape=0.471;size=0.729;calls=1.000;alternate=pol20:void resource::constructor(short int, unsigned long int, short int, class resource *)@0x000d9750:0.369912
0x00084000	0x50	buka21	0x000da300	__CallSettingFrame@12	(libcmt)	0.686940	0.251317		shape=0.686;size=0.950;calls=1.000;alternate=pol20:void highScoreManager::Close(void);   // virtual [override (implements baseManager pure virtual)]@0x00089be2:0.492267
0x00084050	0x60	buka21	0x0008e730	?GetMapHeader@@YIHPADPAUSMapHeader@@@Z	SOURCE/REQUEST	0.436558	0.013451		shape=0.227;size=0.857;calls=0.667;alternate=pol20:void border::constructor(short int, short int, short int, short int, short int, short int, short int, char *)@0x000d2130:0.412604
0x000840b0	0x20	pol20	0x000dde60	void widget::constructor(void)	BASE/WIDGET	0.454370	0.007274		shape=0.333;size=0.508;calls=1.000;alternate=buka21:__cfltcvt_init@0x000d6ea8:0.439328
0x000840d0	0x70	buka21	0x000da3d1	__getptd	(libcmt)	0.526275	0.091596		shape=0.326;size=0.920;calls=1.000;alternate=pol20:void MIDIWrap::constructor(char *)@0x000daf70:0.469688
0x00084140	0x150	buka21	0x000da5b3	__flsbuf	(libcmt)	0.489128	0.161251		shape=0.309;size=0.833;calls=1.000;alternate=pol20:int DataEntryWindowHandler(struct tag_message &)@0x000c6e50:0.427232
0x00084290	0x9e0	buka21	0x000da6cb	__output	(libcmt)	0.458275	0.066175		shape=0.292;size=0.722;calls=1.000;alternate=pol20:void game::CampaignInfoUpdate(int)@0x00048443:0.407622
0x00084c70	0x50	buka21	0x000d7e4d	_strerror	(libcmt)	0.345086	0.001529		shape=0.104;size=1.000;calls=0.333;alternate=pol20:void border::constructor(short int, short int, short int, short int, short int, short int, short int, char *)@0x000d2130:0.334488
0x00084cc0	0x40	buka21	0x000ba270	?RestoreUnderlying@mouseManager@@QAEXXZ	BASE/MOUSEMGR	0.459505	0.008839		shape=0.214;size=1.000;calls=1.000;alternate=pol20:void dumpModelStats(struct Model *)@0x000d4980:0.409993
0x00084d00	0x40	buka21	0x000dae72	_write_string	(libcmt)	0.446280	0.000367		shape=0.220;size=0.875;calls=1.000;alternate=pol20:void font::DrawString(char *, int, int, int)@0x000c7370:0.429640
0x00084d40	0x10	buka21	0x000daec7	_get_short_arg	(libcmt)	0.613214	0.005357		shape=0.600;size=0.875;calls=1.000;alternate=pol20:void executive::constructor(void)@0x000d1610:0.464286
0x00084d50	0x20	buka21	0x00021a33	?Dismiss@armyGroup@@QAEXH@Z	SOURCE/ARMYGRP	0.475248	0.049880		shape=0.286;size=0.914;calls=1.000;alternate=pol20:void copyOffsetWords(void)@0x000d5e30:0.330778
0x00084d70	0x10	buka21	0x000daec7	_get_short_arg	(libcmt)	0.695000	0.011250		shape=0.750;size=0.875;calls=1.000;alternate=pol20:void searchArray::constructor(void)@0x000a4a50:0.464286
0x00084d80	0xa0	buka21	0x000d6baa	?_CallSETranslator@@YAHPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAX2PBU_s_FuncInfo@@H1@Z	(libcmt)	0.383299	0.002043		shape=0.152;size=0.879;calls=0.500;alternate=pol20:void heroWindow::Close(void)@0x000cf310:0.370302
0x00084e20	0x20	pol20	0x000dd330	void dimmerWidget::constructor(void)	BASE/DIMMER	0.464361	0.026513		shape=0.231;size=0.938;calls=1.000;alternate=buka21:__ui64toa@0x000e5fed:0.452249
0x00084e40	0x40	pol20	0x000d20e0	void * border::scalar_dtor(unsigned int);   // virtual [override (implements widget pure virtual)]	BASE/BORDER	0.440737	0.000000		shape=0.179;size=0.831;calls=1.000;alternate=buka21:??_GdropListWidget@@UAEPAXI@Z@0x000cfe10:0.346961
0x00084e80	0x20	buka21	0x000e241a	_strtol	(libcmt)	0.468899	0.000000		shape=0.429;size=0.719;calls=1.000;alternate=pol20:int IsCDDrive(int)@0x000c5a20:0.294909
0x00084ea0	0x50	buka21	0x000daee7	__ms_p5_test_fdiv	(libcmt)	0.378071	0.069525		shape=0.086;size=0.775;calls=1.000;alternate=pol20:void widget::constructor(void)@0x000dde60:0.361434
0x00084ef0	0x260	pol20	0x000d3ac0	void soundManager::MIDIPlay(int)	BASE/Midi	0.376681	0.014438	GetCurrentProcess|GetCurrentThread|GetProcessAffinityMask|KERNEL32|SetThreadAffinityMask|h(4J	shape=0.144;size=0.647;calls=0.950;alternate=buka21:__ms_p5_mp_test_fdiv@0x000daf25:0.199134
0x00085150	0x80	pol20	0x0008c920	int GetMapHeader(char *, struct SMapHeader *)	SOURCE/REQUEST	0.416002	0.013142		shape=0.161;size=1.000;calls=0.750;alternate=buka21:?GUIModemCommand@@YIXPAD0@Z@0x00072f68:0.392138
0x000851d0	0xf0	buka21	0x000db0ad	__cftoe2	(libcmt)	0.547095	0.547095	e+000	shape=0.212;size=0.808;calls=0.500;strings=e+000;alternate=pol20:void shellTrivial(void)@0x000d6610:0.408561
0x000852c0	0x70	pol20	0x0008c920	int GetMapHeader(char *, struct SMapHeader *)	SOURCE/REQUEST	0.437764	0.001843		shape=0.232;size=0.875;calls=0.750;alternate=buka21:?EncodePacket@@YIHPAEDDH@Z@0x0008d8bf:0.422151
0x00085330	0xc0	buka21	0x000db1c4	__cftof2	(libcmt)	0.446203	0.044237		shape=0.234;size=0.870;calls=0.750;alternate=pol20:void heroWindowManager::AddWindow(class heroWindow *, int, int)@0x000cac80:0.388325
0x000853f0	0x120	pol20	0x000a012c	void TestDynamicWindow(int, int)	SOURCE/KB	0.416609	0.024512		shape=0.163;size=0.917;calls=1.000;alternate=buka21:?DoTavern@townManager@@QAEXXZ@0x000aa903:0.406420
0x00085510	0x30	buka21	0x000db34f	__shift	(libcmt)	0.419793	0.010193		shape=0.321;size=0.771;calls=0.500;alternate=pol20:void heroWindowManager::Close(void);   // virtual [override (implements baseManager pure virtual)]@0x000cabb0:0.340053
0x00085540	0x30	pol20	0x000c9fd0	void mouseManager::RestoreUnderlying(void)	BASE/MOUSEMGR	0.464432	0.030853		shape=0.417;size=0.854;calls=0.250;alternate=buka21:?VWCleanup@advManager@@QAEXXZ@0x000ae26a:0.462074
0x00085570	0x70	buka21	0x000db409	__lock	(libcmt)	0.451415	0.030684		shape=0.220;size=0.866;calls=1.000;alternate=pol20:void advManager::HeroSwap(class hero *, class hero *)@0x000aea02:0.405230
0x000855e0	0x20	buka21	0x000db46a	__unlock	(libcmt)	0.517537	0.153493		shape=0.556;size=0.656;calls=1.000;alternate=pol20:void mouseManager::RestoreUnderlying(void)@0x000c9fd0:0.476548
0x00085600	0x40	buka21	0x000df9ea	__unlock_file	(libcmt)	0.578759	0.000000		shape=0.619;size=0.734;calls=1.000;alternate=pol20:void heroWindowManager::Close(void);   // virtual [override (implements baseManager pure virtual)]@0x000cabb0:0.412707
0x00085640	0x30	buka21	0x000dfa19	__unlock_file2	(libcmt)	0.518650	0.000000		shape=0.500;size=0.729;calls=1.000;alternate=pol20:void searchArray::Close(void)@0x000a4af0:0.369200
0x00085670	0x40	buka21	0x000df9ea	__unlock_file	(libcmt)	0.578759	0.000000		shape=0.619;size=0.734;calls=1.000;alternate=pol20:void heroWindowManager::Close(void);   // virtual [override (implements baseManager pure virtual)]@0x000cabb0:0.412707
0x000856b0	0x30	buka21	0x000dfa19	__unlock_file2	(libcmt)	0.518650	0.000000		shape=0.500;size=0.729;calls=1.000;alternate=pol20:void searchArray::Close(void)@0x000a4af0:0.369200
0x000856e0	0x40	pol20	0x000d25b0	void * palette::scalar_dtor(unsigned int);   // virtual [introduces virtual]	BASE/PALETTE	0.411993	0.000000		shape=0.214;size=0.985;calls=0.333;alternate=buka21:??_GdropListWidget@@UAEPAXI@Z@0x000cfe10:0.407837
0x00085720	0x40	pol20	0x00096ca0	void EarlyShutdown(char *, char *)	SOURCE/KB	0.402982	0.001015		shape=0.079;size=0.891;calls=1.000;alternate=buka21:??_GdropListWidget@@UAEPAXI@Z@0x000cfe10:0.390893
0x00085760	0x80	buka21	0x000d9848	__flush	(libcmt)	0.461340	0.105151		shape=0.455;size=0.719;calls=0.500;alternate=pol20:void iconWidget::constructor(short int, short int, short int, short int, char *, short int, signed char, short int, short int, short int)@0x000d0b40:0.371169
0x000857e0	0xc0	buka21	0x000d98ad	_flsall	(libcmt)	0.480745	0.067389		shape=0.276;size=0.854;calls=1.000;alternate=pol20:void PrintMemoryLeaks(void)@0x000c4310:0.391474
0x000858a0	0xa0	buka21	0x000dfdf6	__stbuf	(libcmt)	0.446799	0.076693		shape=0.213;size=0.881;calls=1.000;alternate=pol20:short int button::Deselect(struct tag_message &)@0x000ddd10:0.393444
0x00085940	0x40	buka21	0x000dfe83	__ftbuf	(libcmt)	0.446386	0.010386		shape=0.333;size=0.656;calls=1.000;alternate=pol20:void * border::scalar_dtor(unsigned int);   // virtual [override (implements widget pure virtual)]@0x000d20e0:0.347431
0x00085980	0x210	buka21	0x000dfb43	__openfile	(libcmt)	0.363373	0.024253		shape=0.142;size=0.697;calls=1.000;alternate=pol20:int border::Main(struct tag_message &);   // virtual [override (implements widget pure virtual)]@0x000d22f0:0.325348
0x00085b90	0x300	buka21	0x000d8c85	__sopen	(libcmt)	0.373587	0.022719		shape=0.083;size=0.936;calls=0.667;alternate=pol20:void GetDataEntry(char *, char *, int, char *, int, int)@0x000c6ac0:0.350308
0x00085e90	0x3e	buka21	0x000de610	__cintrindisp2	(libcmt)	1.000000	1.000000		normalized-instructions;alternate=pol20:void armyGroup::constructor(void)@0x0008c040:0.400582
0x00085ece	0x3d	buka21	0x000de64e	__cintrindisp1	(libcmt)	1.000000	1.000000		normalized-instructions;alternate=pol20:void armyGroup::constructor(void)@0x0008c040:0.393514
0x00085f0b	0x48	buka21	0x000de68b	__ctrandisp2	(libcmt)	1.000000	1.000000		normalized-instructions;alternate=pol20:void bitStreamEOF(void)@0x000d7b30:0.453333
0x00085f53	0x7	buka21	0x000de6d3	$disp_frag@0xde6d3	(libcmt)	1.000000	1.000000		normalized-instructions;alternate=pol20:void ConvertSmackerPalette(unsigned char *)@0x00001000:0.120598
0x00085f5a	0x131	buka21	0x000de6da	$disp_body@0xde6da	(libcmt)	0.970000	0.970000		instruction-sequence;alternate=pol20:void soundManager::CDSetVolume(int, int)@0x000cbb50:0.343805
0x0008608b	0x33	buka21	0x000de80b	__ctrandisp1	(libcmt)	1.000000	1.000000		normalized-instructions;alternate=pol20:void armyGroup::constructor(void)@0x0008c040:0.383881
0x000860be	0x42	buka21	0x000de83e	__fload	(libcmt)	0.749226	0.321102		shape=0.870;size=0.909;calls=1.000;alternate=pol20:void SETREST(int, unsigned int)@0x000d5630:0.440941
0x00086100	0x100	buka21	0x000dfa67	__filbuf	(libcmt)	0.503821	0.081145		shape=0.336;size=0.859;calls=1.000;alternate=pol20:unsigned long int resourceManager::GetFileSize(unsigned long int)@0x000c8d20:0.433162
0x00086200	0x80	buka21	0x000d7e9d	__dosmaperr	(libcmt)	0.595973	0.235324		shape=0.545;size=0.898;calls=1.000;alternate=pol20:void tileset::constructor(unsigned long int)@0x000dac60:0.369710
0x00086280	0x10	pol20	0x000c6a50	void SRand(int)	BASE/Misc	0.415000	0.248985		shape=0.167;size=1.000;calls=1.000;alternate=buka21:__exit@0x000d7bdc:0.405697
0x00086290	0x10	pol20	0x000c6a50	void SRand(int)	BASE/Misc	0.415000	0.248985		shape=0.167;size=1.000;calls=1.000;alternate=buka21:__exit@0x000d7bdc:0.405697
0x000862a0	0x1e0	buka21	0x000dee82	__ioinit	(libcmt)	0.501074	0.051304	9- ^M	shape=0.265;size=0.925;calls=1.000;alternate=pol20:void CreatePCXFile(char *, unsigned char *, int, int, unsigned char *)@0x000c66d0:0.433031
0x00086480	0x150	buka21	0x000df391	__alloc_osfhnd	(libcmt)	0.443836	0.020864		shape=0.172;size=0.866;calls=1.000;alternate=pol20:void PrintMemoryLeaks(void)@0x000c4310:0.401961
0x000865d0	0xb0	buka21	0x000688c4	?RecruitHeroHandler@@YIHAAUtag_message@@@Z	SOURCE/KB	0.353806	0.011314		shape=0.111;size=0.542;calls=1.000;alternate=pol20:void soundManager::StopAllSamples(int)@0x000cca90:0.332116
0x00086680	0xa0	buka21	0x000df530	__free_osfhnd	(libcmt)	0.409202	0.031650		shape=0.176;size=0.794;calls=1.000;alternate=pol20:void ShowMemoryStatus(void)@0x000c4450:0.342898
0x00086720	0x50	buka21	0x000df5af	__get_osfhandle	(libcmt)	0.414763	0.072964		shape=0.182;size=0.825;calls=1.000;alternate=pol20:long int Wait(void)@0x0000cbdc:0.388266
0x00086770	0x70	buka21	0x000df698	__lock_fhandle	(libcmt)	0.445179	0.012576		shape=0.250;size=0.848;calls=1.000;alternate=pol20:void LogStr(char *)@0x000c6120:0.401739
0x000867e0	0x30	buka21	0x000df6f7	__unlock_fhandle	(libcmt)	0.384643	0.026635		shape=0.222;size=0.708;calls=1.000;alternate=pol20:void ExpCampaign::ResetAwards(void)@0x000bb70b:0.383036
0x00086810	0x90	buka21	0x000dfd7b	__mbctoupper	(libcmt)	0.405216	0.016931		shape=0.139;size=0.854;calls=1.000;alternate=pol20:int mouseManager::Open(int);   // virtual [override (implements baseManager pure virtual)]@0x000c9350:0.352819
0x000868a0	0x150	buka21	0x000de87a	__XcptFilter	(libcmt)	0.475127	0.027292		shape=0.210;size=0.946;calls=1.000;alternate=pol20:int fullMap::GetNewCellExtraIndex(void)@0x0000b266:0.452573
0x000869f0	0x30	pol20	0x0009f9f0	void EarlyResizeWindow(int, int, int, int)	SOURCE/KB	0.415750	0.029870		shape=0.100;size=0.938;calls=1.000;alternate=buka21:?Close@inputManager@@UAEXXZ@0x000bc860:0.407690
0x00086a20	0x20	buka21	0x000e241a	_strtol	(libcmt)	0.494375	0.000000		shape=0.500;size=0.719;calls=1.000;alternate=pol20:void BlitBitmapToScreenNoMouseCheck(class bitmap *, int, int, int, int, int, int)@0x000c5eb0:0.450950
0x00086a40	0x40	pol20	0x000cabb0	void heroWindowManager::Close(void);   // virtual [override (implements baseManager pure virtual)]	BASE/WINMGR	0.334910	0.015433		shape=0.135;size=0.928;calls=0.000;alternate=buka21:_$E19@0x0003b5ff:0.241318
0x00086a80	0xe0	pol20	0x000c4310	void PrintMemoryLeaks(void)	BASE/Misc	0.430860	0.031710		shape=0.229;size=0.727;calls=0.833;alternate=buka21:?SetupNetworkGame@game@@QAEHXZ@0x00092a44:0.397122
0x00086b60	0xa0	buka21	0x000deb03	__setargv	(libcmt)	0.488612	0.052145		shape=0.269;size=0.956;calls=0.833;alternate=pol20:long int Dial(void)@0x0000cb3e:0.442869
0x00086c00	0x1e0	buka21	0x000deb9c	_parse_cmdline	(libcmt)	0.554259	0.209433		shape=0.405;size=0.908;calls=1.000;alternate=pol20:int heroWindowManager::DoDialog(class heroWindow *, int (*)(struct tag_message &), int)@0x000cadd0:0.303909
0x00086de0	0x1a0	buka21	0x000e195a	___get_qualified_locale	(libcmt)	0.410121	0.004452		shape=0.150;size=0.916;calls=1.000;alternate=pol20:void BlitBitmapToScreen(class bitmap *, int, int, int, int, int, int)@0x000c5ee0:0.373033
0x00086f80	0x230	pol20	0x0000104e	void DoAdvance(struct SmackTag *, int, int, int, int)	SOURCE/SMACKMGR	0.418613	0.004841	runtime error 	shape=0.146;size=0.970;calls=0.929;alternate=buka21:?nb_thr_ctl@@YIXXZ@0x00074848:0.412808
0x000871b0	0x50	buka21	0x000e3e4c	_getSystemCP	(libcmt)	0.574192	0.081792		shape=0.462;size=0.925;calls=1.000;alternate=pol20:int GetAdjacentCellIndexNoArmy(int, int)@0x000be52f:0.413087
0x00087200	0x60	buka21	0x000e3e96	_CPtoLCID	(libcmt)	0.310768	0.052143		shape=0.111;size=0.531;calls=1.000;alternate=pol20:void arithCodeRenormalise_Encode(struct BitStream *)@0x000d4620:0.251331
0x00087260	0x30	pol20	0x000d9750	void resource::constructor(short int, unsigned long int, short int, class resource *)	BASE/RESOURCE	0.496042	0.047305		shape=0.312;size=0.938;calls=1.000;alternate=buka21:?MusicFlagsActive@@YIEXZ@0x000c5780:0.446800
0x00087290	0xd1	buka21	0x000de0a4	__except_handler3	(libcmt)	0.734593	0.323514		shape=0.848;size=0.904;calls=0.857;alternate=pol20:void townManager::DoTavern(void)@0x00019d7c:0.426932
0x00087361	0x1f	buka21	0x000de161	__seh_longjmp_unwind@4	(libcmt)	0.682274	0.088274		shape=0.750;size=0.871;calls=1.000;alternate=pol20:int heroWindowManager::BroadcastMessage(int, int, int, int)@0x000cac40:0.418308
0x00087380	0x40	buka21	0x000df092	__FF_MSGBANNER	(libcmt)	0.550670	0.148393		shape=0.417;size=0.891;calls=1.000;alternate=pol20:void * iconWidget::scalar_dtor(unsigned int);   // virtual [override (implements widget pure virtual)]@0x000d0a90:0.399732
0x000873c0	0x1f0	buka21	0x000df0cb	__NMSG_WRITE	(libcmt)	0.451151	0.451151	<program name unknown>|Microsoft Visual C++ Runtime Library	shape=0.145;size=0.683;calls=0.385;strings=<program name unknown>|Microsoft Visual C++ Runtime Library;alternate=pol20:void * BaseAlloc(unsigned int, char *, int)@0x000c3d70:0.422706
0x000875b0	0x140	buka21	0x000df772	__chsize_lk	(libcmt)	0.497318	0.058848		shape=0.304;size=0.916;calls=0.938;alternate=pol20:int highScoreManager::Open(int);   // virtual [override (implements baseManager pure virtual)]@0x00089a96:0.437306
0x000876f0	0x50	buka21	0x000bed60	?WritePrefsToFile@@YIXXZ	BASE/Misc	0.392752	0.037113		shape=0.167;size=0.808;calls=0.750;alternate=pol20:long int FileSize(char *)@0x000c68c0:0.391847
0x00087740	0x190	buka21	0x000b2315	?wsSendMessage@@YIXHEGPAX@Z	SOURCE/Wsnetwin	0.398658	0.016716		shape=0.166;size=0.857;calls=0.615;alternate=pol20:void advManager::ViewWorld(int, int, int)@0x000333c0:0.338029
0x000878d0	0x80	pol20	0x000250db	void combatManager::Ripple(int)	SOURCE/SPELLS	0.512103	0.041597		shape=0.255;size=1.000;calls=1.000;alternate=buka21:??1border@@UAE@XZ@0x000cb1d0:0.488594
0x00087950	0x80	pol20	0x000250db	void combatManager::Ripple(int)	SOURCE/SPELLS	0.438639	0.014433		shape=0.267;size=1.000;calls=0.333;alternate=buka21:___FrameUnwindToState@0x000d9e34:0.426416
0x000879d0	0x20	buka21	0x000e013d	?_ValidateWrite@@YAHPAXI@Z	(libcmt)	0.575962	0.000000		shape=0.462;size=0.875;calls=1.000;alternate=pol20:void mouseManager::RestoreUnderlying(void)@0x000c9fd0:0.449882
0x000879f0	0x20	buka21	0x000e013d	?_ValidateWrite@@YAHPAXI@Z	(libcmt)	0.575962	0.000000		shape=0.462;size=0.875;calls=1.000;alternate=pol20:void mouseManager::RestoreUnderlying(void)@0x000c9fd0:0.449882
0x00087a10	0x20	buka21	0x000e013d	?_ValidateWrite@@YAHPAXI@Z	(libcmt)	0.516250	0.000000		shape=0.375;size=0.875;calls=1.000;alternate=pol20:void mouseManager::RestoreUnderlying(void)@0x000c9fd0:0.443583
0x00087a30	0x60	buka21	0x000dd9b2	___old_sbh_release_region	(libcmt)	0.389500	0.012301		shape=0.125;size=0.896;calls=1.000;alternate=pol20:int mouseManager::Open(int);   // virtual [override (implements baseManager pure virtual)]@0x000c9350:0.388090
0x00087a90	0x50	buka21	0x000b8cd0	?SavePosition@resourceManager@@QAEXXZ	BASE/RESMGR	0.486154	0.040462		shape=0.222;size=1.000;calls=1.000;alternate=pol20:void * border::scalar_dtor(unsigned int);   // virtual [override (implements widget pure virtual)]@0x000d20e0:0.393250
0x00087ae0	0x120	pol20	0x000c8c00	void resourceManager::PointToFile(unsigned long int)	BASE/RESMGR	0.408369	0.064289		shape=0.123;size=0.986;calls=0.750;alternate=buka21:?PointToFile@resourceManager@@QAEXK@Z@0x000b8af0:0.381364
0x00087c00	0x30	buka21	0x000be050	?SetInstallDefaults@@YIXXZ	BASE/Misc	0.485374	0.009827		shape=0.333;size=0.676;calls=1.000;alternate=pol20:void * MIDIWrap::scalar_dtor(unsigned int);   // virtual [introduces virtual]@0x000daff0:0.451639
0x00087c30	0xa0	buka21	0x000d9adf	___InternalCxxFrameHandler	(libcmt)	0.422820	0.027510		shape=0.141;size=0.969;calls=0.750;alternate=pol20:void resourceManager::ReadBlock(signed char *, unsigned long int)@0x000c91b0:0.367986
0x00087cd0	0x70	buka21	0x000e03b0	__aulldiv	(libcmt)	0.786924	0.220409		shape=0.930;size=0.929;calls=1.000;alternate=pol20:void army::constructor(void)@0x0004a8c0:0.346773
0x00087d40	0x80	buka21	0x000e0420	__aullrem	(libcmt)	0.779849	0.249103		shape=0.932;size=0.914;calls=1.000;alternate=pol20:int endsInBz(char *)@0x000d7cd0:0.392866
0x00087dc0	0x130	buka21	0x000e2201	___crtGetStringTypeA	(libcmt)	0.466093	0.041269		shape=0.193;size=0.956;calls=1.000;alternate=pol20:void BlitBitmapToScreen(class bitmap *, int, int, int, int, int, int)@0x000c5ee0:0.453905
0x00087ef0	0x40	buka21	0x000e04bc	__control87	(libcmt)	0.423473	0.030150		shape=0.132;size=0.828;calls=1.000;alternate=pol20:void ShutDownSmacker(void)@0x000023f9:0.374668
0x00087f30	0x20	buka21	0x000e241a	_strtol	(libcmt)	0.416875	0.000000		shape=0.300;size=0.719;calls=1.000;alternate=pol20:int IsCDDrive(int)@0x000c5a20:0.278000
0x00087f50	0xb0	buka21	0x000e05c4	__hw_cw	(libcmt)	0.427724	0.007587		shape=0.196;size=0.778;calls=1.000;alternate=pol20:int advManager::CheckHandleNetPlayerWait(struct tag_message &, int)@0x0006952a:0.297377
0x00088000	0x90	buka21	0x000e05c4	__hw_cw	(libcmt)	0.511631	0.066363		shape=0.283;size=0.951;calls=1.000;alternate=pol20:int hero::GetNumSpells(int)@0x0006c931:0.270177
0x00088090	0x10	buka21	0x000e7eba	_tell	(libcmt)	0.477983	0.000000		shape=0.286;size=0.941;calls=1.000;alternate=pol20:void SRand(int)@0x000c6a50:0.410952
